Labels,Decay4,
157.324220,2.000E+0,
157.37300,3.000E+0,
157.421880,2.000E+0,
157.470700,3.000E+0,
157.519530,8.000E+0,
157.568360,8.000E+0,
157.617190,4.000E+0,
157.66600,7.000E+0,
157.714840,5.000E+0,
157.763670,1.000E+1,
157.812500,3.000E+0,
157.861330,5.000E+0,
157.910160,9.000E+0,
157.95900,6.000E+0,
158.007810,4.000E+0,
158.056640,5.000E+0,
158.105470,8.000E+0,
158.154300,4.000E+0,
158.203130,6.000E+0,
158.25200,5.000E+0,
158.300780,1.000E+1,
158.349610,4.000E+0,
158.398440,9.000E+0,
158.447270,2.000E+0,
158.496090,9.000E+0,
158.544920,9.000E+0,
158.593750,5.000E+0,
158.642580,7.000E+0,
158.691410,5.000E+0,
158.740230,6.000E+0,
158.789060,7.000E+0,
158.837890,1.000E+0,
158.886720,7.000E+0,
158.935550,2.000E+0,
158.984380,7.000E+0,
159.033200,4.000E+0,
159.08200,5.000E+0,
159.130860,4.000E+0,
159.179690,1.000E+1,
159.228520,5.000E+0,
159.277340,1.100E+1,
159.326170,8.000E+0,
159.37500,9.000E+0,
159.423830,7.000E+0,
159.472660,8.000E+0,
159.521480,1.200E+1,
159.570310,4.000E+0,
159.619140,9.000E+0,
159.66800,9.000E+0,
159.716800,3.000E+0,
159.765630,9.000E+0,
159.814450,5.000E+0,
159.863280,6.000E+0,
159.912110,7.000E+0,
159.960940,6.000E+0,
160.009770,5.000E+0,
160.058590,5.000E+0,
160.107420,6.000E+0,
160.156250,5.000E+0,
160.205080,9.000E+0,
160.253910,5.000E+0,
160.302730,1.000E+0,
160.351560,5.000E+0,
160.400390,5.000E+0,
160.449220,8.000E+0,
160.49800,7.000E+0,
160.546880,5.000E+0,
160.595700,4.000E+0,
160.644530,5.000E+0,
160.693360,7.000E+0,
160.742190,5.000E+0,
160.79100,5.000E+0,
160.839840,6.000E+0,
160.888670,2.000E+0,
160.937500,2.000E+0,
160.986330,8.000E+0,
161.035160,6.000E+0,
161.08400,3.000E+0,
161.132810,1.100E+1,
161.181640,4.000E+0,
161.230470,6.000E+0,
161.279300,6.000E+0,
161.328130,2.000E+0,
161.37700,5.000E+0,
161.425780,2.000E+0,
161.474610,4.000E+0,
161.523440,7.000E+0,
161.572270,5.000E+0,
161.621090,8.000E+0,
161.669920,5.000E+0,
161.718750,5.000E+0,
161.767580,8.000E+0,
161.816410,3.000E+0,
161.865230,7.000E+0,
161.914060,6.000E+0,
161.962890,2.000E+0,
162.011720,8.000E+0,
162.060550,4.000E+0,
162.109380,2.000E+0,
162.158200,3.000E+0,
162.20700,1.000E+1,
162.255860,3.000E+0,
162.304690,3.000E+0,
162.353520,4.000E+0,
162.402340,8.000E+0,
162.451170,8.000E+0,
162.500,7.000E+0,
162.548830,5.000E+0,
162.597660,4.000E+0,
162.646480,6.000E+0,
162.695310,2.000E+0,
162.744140,4.000E+0,
162.79300,4.000E+0,
162.841800,3.000E+0,
162.890630,8.000E+0,
162.939450,8.000E+0,
162.988280,3.000E+0,
163.037110,4.000E+0,
163.085940,3.000E+0,
163.134770,5.000E+0,
163.183590,5.000E+0,
163.232420,6.000E+0,
163.281250,4.000E+0,
163.330080,6.000E+0,
163.378910,9.000E+0,
163.427730,2.000E+0,
163.476560,2.000E+0,
163.525390,3.000E+0,
163.574220,4.000E+0,
163.62300,4.000E+0,
163.671880,8.000E+0,
163.720700,4.000E+0,
163.769530,1.000E+0,
163.818360,4.000E+0,
163.867190,5.000E+0,
163.91600,7.000E+0,
163.964840,9.000E+0,
164.013670,7.000E+0,
164.062500,4.000E+0,
164.111330,6.000E+0,
164.160160,6.000E+0,
164.20900,5.000E+0,
164.257810,1.000E+1,
164.306640,3.000E+0,
164.355470,7.000E+0,
164.404300,5.000E+0,
164.453130,6.000E+0,
164.50200,2.000E+0,
164.550780,1.000E+0,
164.599610,3.000E+0,
164.648440,1.300E+1,
164.697270,2.000E+0,
164.746090,6.000E+0,
164.794920,5.000E+0,
164.843750,1.000E+1,
164.892580,7.000E+0,
164.941410,5.000E+0,
164.990230,3.000E+0,
165.039060,6.000E+0,
165.087890,5.000E+0,
165.136720,3.000E+0,
165.185550,1.000E+1,
165.234380,4.000E+0,
165.283200,6.000E+0,
165.33200,7.000E+0,
165.380860,2.000E+0,
165.429690,5.000E+0,
165.478520,3.000E+0,
165.527340,1.000E+0,
165.576170,9.000E+0,
165.62500,6.000E+0,
165.673830,3.000E+0,
165.722660,2.000E+0,
165.771480,9.000E+0,
165.820310,2.000E+0,
165.869140,3.000E+0,
165.91800,6.000E+0,
165.966800,3.000E+0,
166.015630,9.000E+0,
166.064450,5.000E+0,
166.113280,5.000E+0,
166.162110,5.000E+0,
166.210940,6.000E+0,
166.259770,2.000E+0,
166.308590,3.000E+0,
166.357420,6.000E+0,
166.406250,1.000E+0,
166.455080,2.000E+0,
166.503910,6.000E+0,
166.552730,6.000E+0,
166.601560,3.000E+0,
166.650390,9.000E+0,
166.699220,7.000E+0,
166.74800,1.100E+1,
166.796880,1.200E+1,
166.845700,6.000E+0,
166.894530,8.000E+0,
166.943360,9.000E+0,
166.992190,2.000E+0,
167.04100,8.000E+0,
167.089840,7.000E+0,
167.138670,2.000E+0,
167.187500,2.000E+0,
167.236330,9.000E+0,
167.285160,5.000E+0,
167.33400,6.000E+0,
167.382810,2.000E+0,
167.431640,1.000E+1,
167.480470,2.000E+0,
167.529300,4.000E+0,
167.578130,6.000E+0,
167.62700,7.000E+0,
167.675780,9.000E+0,
167.724610,5.000E+0,
167.773440,6.000E+0,
167.822270,6.000E+0,
167.871090,5.000E+0,
167.919920,3.000E+0,
167.968750,9.000E+0,
168.017580,4.000E+0,
168.066410,7.000E+0,
168.115230,5.000E+0,
168.164060,7.000E+0,
168.212890,7.000E+0,
168.261720,4.000E+0,
168.310550,3.000E+0,
168.359380,7.000E+0,
168.408200,8.000E+0,
168.45700,5.000E+0,
168.505860,8.000E+0,
168.554690,2.000E+0,
168.603520,2.000E+0,
168.652340,4.000E+0,
168.701170,6.000E+0,
168.7500,7.000E+0,
168.798830,8.000E+0,
168.847660,8.000E+0,
168.896480,5.000E+0,
168.945310,6.000E+0,
168.994140,3.000E+0,
169.04300,1.000E+0,
169.091800,6.000E+0,
169.140630,5.000E+0,
169.189450,5.000E+0,
169.238280,3.000E+0,
169.287110,1.000E+1,
169.335940,7.000E+0,
169.384770,5.000E+0,
169.433590,8.000E+0,
169.482420,6.000E+0,
169.531250,3.000E+0,
169.580080,3.000E+0,
169.628910,3.000E+0,
169.677730,3.000E+0,
169.726560,8.000E+0,
169.775390,2.000E+0,
169.824220,6.000E+0,
169.87300,6.000E+0,
169.921880,0.000E+0,
169.970700,5.000E+0,
170.019530,8.000E+0,
170.068360,3.000E+0,
170.117190,4.000E+0,
170.16600,1.000E+0,
170.214840,7.000E+0,
170.263670,5.000E+0,
170.312500,6.000E+0,
170.361330,2.000E+0,
170.410160,3.000E+0,
170.45900,7.000E+0,
170.507810,5.000E+0,
170.556640,9.000E+0,
170.605470,5.000E+0,
170.654300,5.000E+0,
170.703130,4.000E+0,
170.75200,8.000E+0,
170.800780,8.000E+0,
170.849610,7.000E+0,
170.898440,8.000E+0,
170.947270,2.000E+0,
170.996090,2.000E+0,
171.044920,3.000E+0,
171.093750,7.000E+0,
171.142580,3.000E+0,
171.191410,5.000E+0,
171.240230,7.000E+0,
171.289060,3.000E+0,
171.337890,3.000E+0,
171.386720,2.000E+0,
171.435550,9.000E+0,
171.484380,6.000E+0,
171.533200,4.000E+0,
171.58200,1.000E+1,
171.630860,5.000E+0,
171.679690,2.000E+0,
171.728520,4.000E+0,
171.777340,4.000E+0,
171.826170,6.000E+0,
171.87500,6.000E+0,
171.923830,5.000E+0,
171.972660,9.000E+0,
172.021480,6.000E+0,
172.070310,1.000E+1,
172.119140,6.000E+0,
172.16800,3.000E+0,
172.216800,5.000E+0,
172.265630,4.000E+0,
172.314450,6.000E+0,
172.363280,4.000E+0,
172.412110,9.000E+0,
172.460940,7.000E+0,
172.509770,6.000E+0,
172.558590,4.000E+0,
172.607420,2.000E+0,
172.656250,3.000E+0,
172.705080,9.000E+0,
172.753910,4.000E+0,
172.802730,5.000E+0,
172.851560,9.000E+0,
172.900390,3.000E+0,
172.949220,4.000E+0,
172.99800,2.000E+0,
173.046880,5.000E+0,
173.095700,1.000E+1,
173.144530,6.000E+0,
173.193360,7.000E+0,
173.242190,4.000E+0,
173.29100,6.000E+0,
173.339840,7.000E+0,
173.388670,4.000E+0,
173.437500,6.000E+0,
173.486330,6.000E+0,
173.535160,3.000E+0,
173.58400,9.000E+0,
173.632810,7.000E+0,
173.681640,7.000E+0,
173.730470,3.000E+0,
173.779300,3.000E+0,
173.828130,3.000E+0,
173.87700,6.000E+0,
173.925780,6.000E+0,
173.974610,6.000E+0,
174.023440,3.000E+0,
174.072270,5.000E+0,
174.121090,3.000E+0,
174.169920,3.000E+0,
174.218750,2.000E+0,
174.267580,5.000E+0,
174.316410,5.000E+0,
174.365230,6.000E+0,
174.414060,4.000E+0,
174.462890,2.000E+0,
174.511720,5.000E+0,
174.560550,3.000E+0,
174.609380,3.000E+0,
174.658200,3.000E+0,
174.70700,7.000E+0,
174.755860,7.000E+0,
174.804690,6.000E+0,
174.853520,6.000E+0,
174.902340,1.000E+0,
174.951170,4.000E+0,
175.00,4.000E+0,
175.048830,6.000E+0,
175.097660,5.000E+0,
175.146480,1.000E+0,
175.195310,3.000E+0,
175.244140,4.000E+0,
175.29300,3.000E+0,
175.341800,4.000E+0,
175.390630,6.000E+0,
175.439450,9.000E+0,
175.488280,3.000E+0,
175.537110,2.000E+0,
175.585940,3.000E+0,
175.634770,2.000E+0,
175.683590,7.000E+0,
175.732420,4.000E+0,
175.781250,6.000E+0,
175.830080,1.000E+0,
175.878910,5.000E+0,
175.927730,6.000E+0,
175.976560,4.000E+0,
176.025390,5.000E+0,
176.074220,4.000E+0,
176.12300,8.000E+0,
176.171880,6.000E+0,
176.220700,7.000E+0,
176.269530,7.000E+0,
176.318360,4.000E+0,
176.367190,6.000E+0,
176.41600,3.000E+0,
176.464840,1.000E+0,
176.513670,4.000E+0,
176.562500,2.000E+0,
176.611330,6.000E+0,
176.660160,4.000E+0,
176.70900,5.000E+0,
176.757810,4.000E+0,
176.806640,6.000E+0,
176.855470,6.000E+0,
176.904300,7.000E+0,
176.953130,4.000E+0,
177.00200,5.000E+0,
177.050780,6.000E+0,
177.099610,2.000E+0,
177.148440,6.000E+0,
177.197270,4.000E+0,
177.246090,7.000E+0,
177.294920,6.000E+0,
177.343750,3.000E+0,
177.392580,4.000E+0,
177.441410,6.000E+0,
177.490230,8.000E+0,
177.539060,3.000E+0,
177.587890,3.000E+0,
177.636720,7.000E+0,
177.685550,3.000E+0,
177.734380,4.000E+0,
177.783200,4.000E+0,
177.83200,8.000E+0,
177.880860,5.000E+0,
177.929690,6.000E+0,
177.978520,4.000E+0,
178.027340,3.000E+0,
178.076170,4.000E+0,
178.12500,7.000E+0,
178.173830,2.000E+0,
178.222660,4.000E+0,
178.271480,8.000E+0,
178.320310,6.000E+0,
178.369140,1.000E+0,
178.41800,0.000E+0,
178.466800,1.000E+0,
178.515630,7.000E+0,
178.564450,3.000E+0,
178.613280,1.000E+1,
178.662110,6.000E+0,
178.710940,4.000E+0,
178.759770,4.000E+0,
178.808590,9.000E+0,
178.857420,8.000E+0,
178.906250,5.000E+0,
178.955080,9.000E+0,
179.003910,6.000E+0,
179.052730,2.000E+0,
179.101560,9.000E+0,
179.150390,3.000E+0,
179.199220,6.000E+0,
179.24800,5.000E+0,
179.296880,6.000E+0,
179.345700,3.000E+0,
179.394530,3.000E+0,
179.443360,4.000E+0,
179.492190,1.000E+1,
179.54100,4.000E+0,
179.589840,3.000E+0,
179.638670,4.000E+0,
179.687500,6.000E+0,
179.736330,5.000E+0,
179.785160,3.000E+0,
179.83400,8.000E+0,
179.882810,3.000E+0,
179.931640,4.000E+0,
179.980470,6.000E+0,
180.029300,3.000E+0,
180.078130,2.000E+0,
180.12700,6.000E+0,
180.175780,0.000E+0,
180.224610,2.000E+0,
180.273440,8.000E+0,
180.322270,5.000E+0,
180.371090,2.000E+0,
180.419920,6.000E+0,
180.468750,5.000E+0,
180.517580,3.000E+0,
180.566410,0.000E+0,
180.615230,1.200E+1,
180.664060,5.000E+0,
180.712890,6.000E+0,
180.761720,2.000E+0,
180.810550,6.000E+0,
180.859380,3.000E+0,
180.908200,2.000E+0,
180.95700,4.000E+0,
181.005860,2.000E+0,
181.054690,5.000E+0,
181.103520,2.000E+0,
181.152340,8.000E+0,
181.201170,4.000E+0,
181.2500,6.000E+0,
181.298830,3.000E+0,
181.347660,3.000E+0,
181.396480,9.000E+0,
181.445310,8.000E+0,
181.494140,8.000E+0,
181.54300,2.000E+0,
181.591800,2.000E+0,
181.640630,3.000E+0,
181.689450,3.000E+0,
181.738280,4.000E+0,
181.787110,6.000E+0,
181.835940,3.000E+0,
181.884770,4.000E+0,
181.933590,7.000E+0,
181.982420,1.000E+0,
182.031250,3.000E+0,
182.080080,9.000E+0,
182.128910,6.000E+0,
182.177730,3.000E+0,
182.226560,3.000E+0,
182.275390,4.000E+0,
182.324220,5.000E+0,
182.37300,3.000E+0,
182.421880,5.000E+0,
182.470700,4.000E+0,
182.519530,4.000E+0,
182.568360,5.000E+0,
182.617190,5.000E+0,
182.66600,5.000E+0,
182.714840,4.000E+0,
182.763670,4.000E+0,
182.812500,8.000E+0,
182.861330,4.000E+0,
182.910160,6.000E+0,
182.95900,7.000E+0,
183.007810,5.000E+0,
183.056640,1.000E+0,
183.105470,3.000E+0,
183.154300,4.000E+0,
183.203130,3.000E+0,
183.25200,8.000E+0,
183.300780,7.000E+0,
183.349610,7.000E+0,
183.398440,5.000E+0,
183.447270,7.000E+0,
183.496090,8.000E+0,
183.544920,5.000E+0,
183.593750,6.000E+0,
183.642580,1.000E+1,
183.691410,2.000E+0,
183.740230,5.000E+0,
183.789060,3.000E+0,
183.837890,6.000E+0,
183.886720,8.000E+0,
183.935550,3.000E+0,
183.984380,4.000E+0,
184.033200,5.000E+0,
184.08200,6.000E+0,
184.130860,4.000E+0,
184.179690,9.000E+0,
184.228520,2.000E+0,
184.277340,3.000E+0,
184.326170,2.000E+0,
184.37500,6.000E+0,
184.423830,4.000E+0,
184.472660,1.000E+0,
184.521480,3.000E+0,
184.570310,4.000E+0,
184.619140,5.000E+0,
184.66800,1.000E+0,
184.716800,4.000E+0,
184.765630,1.000E+0,
184.814450,3.000E+0,
184.863280,6.000E+0,
184.912110,0.000E+0,
184.960940,7.000E+0,
185.009770,4.000E+0,
185.058590,4.000E+0,
185.107420,2.000E+0,
185.156250,1.000E+0,
185.205080,6.000E+0,
185.253910,3.000E+0,
185.302730,3.000E+0,
185.351560,3.000E+0,
185.400390,5.000E+0,
185.449220,1.000E+0,
185.49800,7.000E+0,
185.546880,3.000E+0,
185.595700,4.000E+0,
185.644530,6.000E+0,
185.693360,5.000E+0,
185.742190,3.000E+0,
185.79100,8.000E+0,
185.839840,9.000E+0,
185.888670,5.000E+0,
185.937500,3.000E+0,
185.986330,1.000E+0,
186.035160,7.000E+0,
186.08400,3.000E+0,
186.132810,5.000E+0,
186.181640,4.000E+0,
186.230470,5.000E+0,
186.279300,2.000E+0,
186.328130,5.000E+0,
186.37700,5.000E+0,
186.425780,4.000E+0,
186.474610,1.000E+0,
186.523440,6.000E+0,
186.572270,3.000E+0,
186.621090,5.000E+0,
186.669920,6.000E+0,
186.718750,5.000E+0,
186.767580,6.000E+0,
186.816410,5.000E+0,
186.865230,4.000E+0,
186.914060,4.000E+0,
186.962890,6.000E+0,
187.011720,5.000E+0,
187.060550,6.000E+0,
187.109380,8.000E+0,
187.158200,5.000E+0,
187.20700,3.000E+0,
187.255860,5.000E+0,
187.304690,5.000E+0,
187.353520,5.000E+0,
187.402340,6.000E+0,
187.451170,3.000E+0,
187.500,5.000E+0,
187.548830,6.000E+0,
187.597660,6.000E+0,
187.646480,4.000E+0,
187.695310,4.000E+0,
187.744140,5.000E+0,
187.79300,6.000E+0,
187.841800,7.000E+0,
187.890630,1.000E+0,
187.939450,6.000E+0,
187.988280,5.000E+0,
188.037110,5.000E+0,
188.085940,4.000E+0,
188.134770,4.000E+0,
188.183590,2.000E+0,
188.232420,7.000E+0,
188.281250,7.000E+0,
188.330080,6.000E+0,
188.378910,2.000E+0,
188.427730,4.000E+0,
188.476560,6.000E+0,
188.525390,3.000E+0,
188.574220,1.100E+1,
188.62300,5.000E+0,
188.671880,5.000E+0,
188.720700,5.000E+0,
188.769530,4.000E+0,
188.818360,7.000E+0,
188.867190,1.000E+0,
188.91600,3.000E+0,
188.964840,4.000E+0,
189.013670,3.000E+0,
189.062500,6.000E+0,
189.111330,3.000E+0,
189.160160,7.000E+0,
189.20900,5.000E+0,
189.257810,2.000E+0,
189.306640,6.000E+0,
189.355470,6.000E+0,
189.404300,1.000E+1,
189.453130,7.000E+0,
189.50200,5.000E+0,
189.550780,7.000E+0,
189.599610,6.000E+0,
189.648440,6.000E+0,
189.697270,4.000E+0,
189.746090,3.000E+0,
189.794920,8.000E+0,
189.843750,5.000E+0,
189.892580,5.000E+0,
189.941410,5.000E+0,
189.990230,3.000E+0,
190.039060,5.000E+0,
190.087890,4.000E+0,
190.136720,5.000E+0,
190.185550,2.000E+0,
190.234380,8.000E+0,
190.283200,3.000E+0,
190.33200,5.000E+0,
190.380860,6.000E+0,
190.429690,2.000E+0,
190.478520,4.000E+0,
190.527340,6.000E+0,
190.576170,3.000E+0,
190.62500,3.000E+0,
190.673830,3.000E+0,
190.722660,7.000E+0,
190.771480,6.000E+0,
190.820310,4.000E+0,
190.869140,4.000E+0,
190.91800,2.000E+0,
190.966800,7.000E+0,
191.015630,4.000E+0,
191.064450,5.000E+0,
191.113280,3.000E+0,
191.162110,5.000E+0,
191.210940,3.000E+0,
191.259770,5.000E+0,
191.308590,8.000E+0,
191.357420,3.000E+0,
191.406250,2.000E+0,
191.455080,6.000E+0,
191.503910,8.000E+0,
191.552730,2.000E+0,
191.601560,3.000E+0,
191.650390,2.000E+0,
191.699220,3.000E+0,
191.74800,2.000E+0,
191.796880,5.000E+0,
191.845700,3.000E+0,
191.894530,7.000E+0,
191.943360,4.000E+0,
191.992190,2.000E+0,
192.04100,8.000E+0,
192.089840,5.000E+0,
192.138670,3.000E+0,
192.187500,7.000E+0,
192.236330,3.000E+0,
192.285160,5.000E+0,
192.33400,8.000E+0,
192.382810,6.000E+0,
192.431640,0.000E+0,
192.480470,4.000E+0,
192.529300,7.000E+0,
192.578130,4.000E+0,
192.62700,1.000E+0,
192.675780,5.000E+0,
192.724610,5.000E+0,
192.773440,3.000E+0,
192.822270,2.000E+0,
192.871090,1.100E+1,
192.919920,2.000E+0,
192.968750,3.000E+0,
193.017580,7.000E+0,
193.066410,1.000E+0,
193.115230,6.000E+0,
193.164060,6.000E+0,
193.212890,8.000E+0,
193.261720,2.000E+0,
193.310550,8.000E+0,
193.359380,5.000E+0,
193.408200,5.000E+0,
193.45700,2.000E+0,
193.505860,5.000E+0,
193.554690,3.000E+0,
193.603520,3.000E+0,
193.652340,4.000E+0,
193.701170,5.000E+0,
193.7500,2.000E+0,
193.798830,3.000E+0,
193.847660,6.000E+0,
193.896480,5.000E+0,
193.945310,4.000E+0,
193.994140,6.000E+0,
194.04300,6.000E+0,
194.091800,3.000E+0,
194.140630,4.000E+0,
194.189450,2.000E+0,
194.238280,3.000E+0,
194.287110,7.000E+0,
194.335940,1.000E+0,
194.384770,6.000E+0,
194.433590,5.000E+0,
194.482420,2.000E+0,
194.531250,4.000E+0,
194.580080,7.000E+0,
194.628910,5.000E+0,
194.677730,4.000E+0,
194.726560,2.000E+0,
194.775390,6.000E+0,
194.824220,7.000E+0,
194.87300,3.000E+0,
194.921880,5.000E+0,
194.970700,9.000E+0,
195.019530,2.000E+0,
195.068360,4.000E+0,
195.117190,5.000E+0,
195.16600,6.000E+0,
195.214840,5.000E+0,
195.263670,5.000E+0,
195.312500,9.000E+0,
195.361330,3.000E+0,
195.410160,7.000E+0,
195.45900,6.000E+0,
195.507810,7.000E+0,
195.556640,5.000E+0,
195.605470,4.000E+0,
195.654300,6.000E+0,
195.703130,5.000E+0,
195.75200,3.000E+0,
195.800780,5.000E+0,
195.849610,3.000E+0,
195.898440,2.000E+0,
195.947270,3.000E+0,
195.996090,4.000E+0,
196.044920,4.000E+0,
196.093750,5.000E+0,
196.142580,3.000E+0,
196.191410,8.000E+0,
196.240230,6.000E+0,
196.289060,5.000E+0,
196.337890,7.000E+0,
196.386720,1.000E+0,
196.435550,5.000E+0,
196.484380,8.000E+0,
196.533200,2.000E+0,
196.58200,4.000E+0,
196.630860,6.000E+0,
196.679690,3.000E+0,
196.728520,7.000E+0,
196.777340,2.000E+0,
196.826170,4.000E+0,
196.87500,3.000E+0,
196.923830,3.000E+0,
196.972660,5.000E+0,
197.021480,4.000E+0,
197.070310,4.000E+0,
197.119140,2.000E+0,
197.16800,1.000E+0,
197.216800,5.000E+0,
197.265630,5.000E+0,
197.314450,7.000E+0,
197.363280,4.000E+0,
197.412110,8.000E+0,
197.460940,6.000E+0,
197.509770,3.000E+0,
197.558590,1.000E+0,
197.607420,6.000E+0,
197.656250,1.000E+0,
197.705080,3.000E+0,
197.753910,4.000E+0,
197.802730,5.000E+0,
197.851560,4.000E+0,
197.900390,4.000E+0,
197.949220,5.000E+0,
197.99800,6.000E+0,
198.046880,3.000E+0,
198.095700,7.000E+0,
198.144530,4.000E+0,
198.193360,1.000E+0,
198.242190,5.000E+0,
198.29100,5.000E+0,
198.339840,5.000E+0,
198.388670,3.000E+0,
198.437500,2.000E+0,
198.486330,4.000E+0,
198.535160,3.000E+0,
198.58400,5.000E+0,
198.632810,5.000E+0,
198.681640,2.000E+0,
198.730470,1.000E+0,
198.779300,4.000E+0,
198.828130,5.000E+0,
198.87700,6.000E+0,
198.925780,4.000E+0,
198.974610,3.000E+0,
199.023440,4.000E+0,
199.072270,6.000E+0,
199.121090,1.000E+0,
199.169920,6.000E+0,
199.218750,6.000E+0,
199.267580,3.000E+0,
199.316410,2.000E+0,
199.365230,4.000E+0,
199.414060,6.000E+0,
199.462890,5.000E+0,
199.511720,3.000E+0,
199.560550,5.000E+0,
199.609380,7.000E+0,
199.658200,1.000E+0,
199.70700,3.000E+0,
199.755860,4.000E+0,
199.804690,6.000E+0,
199.853520,4.000E+0,
199.902340,3.000E+0,
199.951170,5.000E+0,
